Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,22409.9007588105,22119.2818075546,22968.4725051781,25651.8389582777,28502.739036532,30103.6580732481,31763.2580538848,34720.6647830615,36964.5337655886,34172.5755091711,35835.9314284341,38853.6505551505,38757.333549902,39073.8403373506,39502.0829505689,36650.4490056998,37140.5595822096,38873.8613987597,41180.3426854104,41457.3871652811,40262.8698752887,45229.2753341398,46632.8486068879
High income,HIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2114.85664857072,2196.22840510371,2382.10689610055,2708.69082280209,2985.18025683377,3156.36912674428,3337.72310990898,3635.75425264653,3908.46594133737,3953.38947631719,4090.20648712915,4403.62519608844,4421.2680002659,4448.06854990202,4567.6261505938,4382.28597730034,4512.27246674652,4676.33478103211,4910.7293117247,5012.58048655397,5464.28537185467,5852.23797400232,5767.16618068217
High income,HIC,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.79439735369165,..,..,..,..,..,..,..,..,..,3.2373286917981,..,..,..,..,..,..,..,..,..,3.58534498111262,..,..
High income,HIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.76833254149,76.0715021413594,76.4243897025444,76.7592977050715,77.0848243352813,77.4004331547083,77.6933003369063,77.977326181018,78.2526421679229,78.5123493553424,78.7585180108625,78.9490219795864,79.1144652006931,79.2793264482919,79.4448156633515,79.619215564858,79.797022565174,79.975248074249,80.1536610685452,80.34306723881,80.5376121587155,80.7289731442237,80.9370089189055
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,1474.43353846311,1477.36945705172,1482.32970903156,1646.22410729152,1939.12360831921,2291.4754476584,2689.14728914202,3305.74868192042,3924.24429512151,3766.34252440899,4533.45250289637,5311.68710845423,5583.76223642553,5827.57315536311,5959.31801743295,5525.00490743408,5513.07715328885,6032.45731643701,6376.20637613021,6459.05649734705,6171.87965743072,7289.99204765957,7651.51702544821
IBRD only,IBD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,76.0160949748457,76.7336745061017,75.9430987215836,84.6170473538979,98.3856948512348,116.121721325165,133.979621540771,161.842101731212,195.318614853495,199.381100662679,230.024925039917,267.342253289713,284.759087590694,304.781277305136,311.420667499192,296.770435742484,295.039904288847,323.330091021911,337.337872003809,348.123096148673,357.051517624436,409.15201250996,420.557214641415
IBRD only,IBD,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.69494529699939,..,..
IBRD only,IBD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,82.4675827026367,82.8492126464844,83.2500076293945,83.8292694091797,84.2263336181641,84.2472381591797,84.5352783203125,85.4190292358398,85.8871994018555,86.1740036010742,86.7662506103516,87.0804672241211,87.4373931884766,87.6772994995117,88.0670471191406,88.3388214111328,88.5159606933594,88.6870803833008,88.9081726074219,88.9448471069336,89.2458877563477,89.4754104614258,89.7976379394531
IBRD only,IBD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.7183512473418,44.3038011635736,44.9425890080496,45.5921181600685,46.2510960003965,46.9164837158728,47.5698188024491,48.2114862583341,48.8610009971072,49.5107521258833,50.1584462571237,50.7771931174326,51.3872080436425,52.0048682354504,52.6291788164324,53.2501093941016,53.8640328456027,54.4741980035345,55.0784159525631,55.6744652050534,56.2590499533727,56.8383385861658,57.4058665531603
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,1249.12417056884,1245.67361419728,1252.31278322444,1387.17052196991,1626.72085949787,1912.04792898155,2238.11252029251,2730.00321260461,3228.51833219121,3090.40007819369,3693.18554879603,4299.30668600632,4504.30020456011,4699.59848026348,4807.8107682246,4458.11083061724,4431.30440041701,4816.55669747848,5071.47780601742,5125.36118877249,4884.2624249805,5707.61064306399,5974.31658352895
IDA & IBRD total,IBT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,63.1356443970113,63.4525345140019,62.7034166721593,70.2138168772993,81.3239814611758,95.6914555702888,110.321819757059,132.363905061865,158.729527918153,161.376821828602,184.751341637748,213.304001210231,226.542983716941,241.729700084359,246.785770274721,234.887782587659,232.546480022866,252.298860443457,262.310720775733,269.580063950871,275.743927425266,314.418794744038,321.202202794027
IDA & IBRD total,IBT,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.23754479512023,..,..,..,..,..,..,..,..,..,1.1769946624404,..,..,..,..,..,..,..,..,..,1.37739322604814,..,..
IDA & IBRD total,IBT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,77.5923233032227,77.9910736083984,78.413200378418,78.9989395141602,79.4049911499023,79.412239074707,79.3713607788086,80.0746612548828,80.5175476074219,80.7899703979492,81.5767974853516,81.8127212524414,82.0486907958984,82.4236068725586,82.8472290039062,83.314323425293,83.7035293579102,83.915153503418,84.2388763427734,84.3611907958984,84.5998992919922,84.823486328125,85.1005783081055
IDA & IBRD total,IBT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.4256351624039,40.937508412381,41.4906722431939,42.050642250773,42.6187392148544,43.1927558058539,43.7570148528773,44.305750325101,44.871338637959,45.4361583517828,46.0007901850597,46.5374977759085,47.065931396264,47.6052469706067,48.1472390013645,48.6933602687895,49.2345477182403,49.7724420267884,50.3022608417101,50.8224594348819,51.3304849839119,51.8314960031235,52.3267936656641
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,605.027325147959,587.754375329136,629.758800881462,693.533888199508,820.145899878185,946.794253935796,1145.17379691669,1292.99815403321,1475.15695400862,1341.38097939406,1534.54240273236,1710.78560509619,1858.02047371817,1976.24837246876,2099.6785212584,1953.90145153229,1787.03439986924,1796.8728729754,1856.81876322366,1865.35605450935,1713.86457937643,1827.96310627066,1944.22814736694
IDA blend,IDB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,19.5095932685001,18.5046257668326,18.8508198148216,26.5830379193007,29.6401444186266,35.5266711571607,43.0768281560437,46.7746075710798,51.5232959711687,47.4432708349459,53.1892959977304,57.4766506951799,62.4959756505738,68.384315402537,72.2046003797769,68.736459494127,63.6861918711279,61.0969904421616,59.0697593528267,59.4345342239319,61.4539421453164,72.3133613174453,74.5731318838019
IDA blend,IDB,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.579348048850711,..,..,..,..,..,..,..,..,..,0.608934424762058,..,..,..,..,..,..,..,..,..,0.756618380849814,..,..
IDA blend,IDB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,57.6583518981934,58.4094390869141,59.1355895996094,60.303150177002,61.0164184570312,60.505199432373,61.2051887512207,59.6886596679688,60.6643905639648,61.6024017333984,62.0891990661621,62.1978187561035,63.44921875,63.3329391479492,64.2169723510742,64.9576721191406,65.6732635498047,65.837028503418,66.2510223388672,66.3768463134766,66.7794418334961,67.1632766723633,67.5266723632812
IDA blend,IDB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.9228374032169,34.3657724049219,34.8128191992413,35.2518011493461,35.6944999953427,36.1420112201884,36.5950860107526,37.0516126748433,37.5131508776241,37.9807760391694,38.4552068389995,38.916470954029,39.3680385003764,39.8261387487788,40.2915667694844,40.7619588553386,41.2338722906107,41.7035957694469,42.1758519476534,42.6518715328594,43.1307615095308,43.6139565169933,44.1068335907459
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,385.174065928169,369.440641317888,382.938579097994,421.541245406357,466.406333288671,518.933138909895,583.703214008206,677.073290378513,801.128041153278,796.737887056272,884.929161218141,968.34519375484,950.907162941154,1014.87983161624,1062.79330233719,1036.87089667356,1072.25258983136,1130.91814340942,1177.52764226474,1211.19958978076,1197.82655626131,1276.2327161945,1347.0495978989
IDA only,IDX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,14.8160329826446,14.5280160969788,15.668937083863,17.5709662853547,20.0671670003037,22.8017844344971,26.2799462425713,30.5663593522124,35.266057510975,36.8435815801049,38.9730394849102,41.8433858472297,42.9215089335603,45.9125508899791,47.4908996118206,46.6790972253739,46.3532243582402,46.1220665491905,47.348472189163,47.8989715811219,49.7405887749603,53.6049471773865,53.8951846899425
IDA only,IDX,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.227479105362756,..,..,..,..,..,..,..,..,..,0.262905356806457,..,..,..,..,..,..,..,..,..,0.350810010960381,..,..
IDA only,IDX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,55.1924514770508,55.8736686706543,56.57666015625,57.1861114501953,57.7718086242676,58.2214813232422,56.0124816894531,57.0633087158203,57.4542999267578,57.6564483642578,60.1636695861816,60.3880386352539,59.8136100769043,61.5701904296875,62.2671012878418,64.0593566894531,65.7944717407227,66.6250305175781,67.8368682861328,68.7985687255859,69.0157623291016,69.5356674194336,69.9448623657227
IDA only,IDX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.2987095400126,26.667865430879,27.0579211322585,27.4534029658241,27.8516466678008,28.2654654079491,28.6926166553119,29.0927415961662,29.557312755135,30.0128306814777,30.4793027039909,30.9158629180736,31.3332769653505,31.751090582743,32.1706425127977,32.6489271451353,33.1507813516416,33.6657318054966,34.1820473721284,34.7015325402987,35.2236572622926,35.7521641650507,36.3007820768614
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,457.644524502419,441.615846410528,464.737979512485,511.731752009684,584.209055074261,661.786366802496,771.750444184555,883.635175670808,1027.5300890754,980.122611087803,1104.15461625587,1219.25831669685,1257.6289139483,1340.12885949432,1413.48701723574,1346.69693190726,1313.25207885782,1354.977107485,1405.59717231873,1430.29036966118,1370.26257847044,1460.26675489479,1545.89311822681
IDA total,IDA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,16.3912729770489,15.8657537012174,16.7212980018191,20.5589794572267,23.2471733854458,27.036197139678,31.8772652145608,35.9807229354657,40.7131342378825,40.4050337767236,43.8512274229119,47.2158258035659,49.6519868159992,53.5798803607054,55.9195328499317,54.191744823082,52.2426106087509,51.1657413655444,51.2879893830268,51.7664298544754,53.6585716296305,59.8513918711876,60.7868829178417
IDA total,IDA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.35961975859109,..,..,..,..,..,..,..,..,..,0.382586036003521,..,..,..,..,..,..,..,..,..,0.490627828373822,..,..
IDA total,IDA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,56.0110816955566,56.7197799682617,57.4326286315918,58.2269706726074,58.8550796508789,58.9841804504395,57.7459297180176,57.9397087097168,58.5265808105469,58.9762382507324,60.8083305358887,60.994140625,61.0300102233887,62.1590881347656,62.9177017211914,64.3584671020508,65.7542266845703,66.364616394043,67.3140869140625,68.0025634765625,68.2826690673828,68.7595062255859,69.1547012329102
IDA total,IDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.8349202887843,29.233839424928,29.6445267359147,30.0556870624884,30.4722824999211,30.9004679920152,31.3387528021494,31.7629409066425,32.2331359972255,32.6991149671495,33.1742847185102,33.623018513879,34.0533287657888,34.48626328101,34.9204619898463,35.3930381647771,35.8790773172789,36.3729490402555,36.8687600283367,37.3669945784169,37.8684932790367,38.3770927534876,38.9024403014797
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,1670.88947753602,1714.59831358618,1805.11773407746,2043.33260370564,2440.0621053477,2924.78065020395,3506.87979791598,4388.24202883372,5420.88487398449,5204.53304111396,6225.20436553873,7540.26925442879,8005.48648466589,8562.31597870335,8829.32167411182,8228.52190325449,8192.82724280848,9032.31848043335,9850.36115121356,9991.40401633086,9734.68959265356,11597.4855569831,12082.0001033778
Late-demographic dividend,LTE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,88.5032782044721,89.2919088068763,94.897775064977,105.897289830742,124.397789431236,149.18008562562,176.565871828603,217.710587689697,275.213454961925,286.764428000592,327.029793583584,387.482138187023,415.505604556122,454.915102436185,477.242955301195,449.361629544712,453.194224420214,508.002007480835,551.949307724744,578.049132467029,600.209894741484,684.61277480402,704.886160528119
Late-demographic dividend,LTE,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.51579117051116,..,..,..,..,..,..,..,..,..,1.75723317584236,..,..,..,..,..,..,..,..,..,2.46670663126657,..,..
Late-demographic dividend,LTE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,91.3087692260742,91.6135711669922,91.9008102416992,92.2739868164062,92.5338516235352,92.8037185668945,93.0811386108398,94.0713577270508,94.2847366333008,94.5491333007812,94.6813812255859,95.0619812011719,95.2516174316406,95.3285369873047,95.4986572265625,95.65283203125,95.8741836547852,96.0356369018555,96.1808090209961,96.3095626831055,96.4379501342773,96.5643997192383,96.6875
Late-demographic dividend,LTE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.6278335852176,46.5017067607657,47.4485995521306,48.4126970641164,49.3912861258647,50.3808715465894,51.3547019865278,52.3237873728838,53.2981351995234,54.2708057062181,55.242024467798,56.1608694644843,57.0577573280235,57.969171444338,58.8679956988786,59.7592391927949,60.6435202079322,61.5185818454451,62.3760863822195,63.2167102592501,64.0323101269434,64.8181783125505,65.6035531412067
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,4472.56198128317,4326.54800510521,3839.09899910135,3862.06311727292,4385.8228776811,5229.8239926535,6047.65689952018,7035.72399848062,8077.94075948397,7495.04042902379,9183.19767723313,10333.742702415,10344.625186318,10491.0812576738,10583.1936198566,8759.80639725635,8461.78546877733,9311.41109369302,9034.70781075095,8830.90045629057,7444.66073393848,8596.35588522419,9714.93628741262
Latin America & Caribbean,LCN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,282.099963615626,274.330129049917,236.348819616842,247.270427505796,280.799425936295,339.218606039524,395.200428185911,471.509697724717,541.534647808184,536.994567671906,637.689185643779,725.620278727936,725.000506117608,757.947449200775,763.09537379101,681.597120952927,653.625632502314,739.0802553909,678.430550420513,661.493379189663,589.402562006271,664.397846304484,721.890892765768
Latin America & Caribbean,LCN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.60653891001027,..,..,..,..,..,..,..,..,..,1.76234288765081,..,..,..,..,..,..,..,..,..,2.40741011841426,..,..
Latin America & Caribbean,LCN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,89.0166625976562,89.1757507324219,89.4430618286133,90.0959014892578,90.3722686767578,90.3394088745117,90.5423126220703,91.3906326293945,91.689338684082,91.8646697998047,91.7851715087891,92.4905700683594,92.7994766235352,92.7840576171875,93.2820510864258,93.4268569946289,93.8683166503906,93.8994674682617,94.0859069824219,94.2556686401367,94.3133087158203,94.4938201904297,94.6469192504883
Latin America & Caribbean,LCN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.496026457602,75.8546401595851,76.1833285481376,76.5035888283245,76.8105978108385,77.1149339228251,77.4142848028044,77.7092622774368,77.9976244507387,78.2785271012667,78.5578410198154,78.8330900955827,79.100058359533,79.3620298704745,79.6224551556973,79.8805912794445,80.1333648585001,80.3783716386719,80.6118837550519,80.8467032364304,81.0877962869629,81.3272277367298,81.5649149138088
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,4286.86453280356,4121.55299445651,3661.55201517345,3690.37198578833,4151.88036848965,4958.19476759044,5713.84017374526,6667.54488816401,7617.5533478192,6979.94806706969,8634.47712876863,9973.99471449255,9826.01988585737,9978.51358110554,9914.63937046348,8337.14599402852,8011.61015629879,8843.08534628217,8504.73822009602,8305.98946791718,6940.27896334688,7996.40776122081,9129.46662678089
